5873:4531,1763,2361,4371,3517,383,1370,1811,2737,2231
5884:4731,2004,3464,2892,2529,1287,4996,1769,1401,507
5910:4329,465,7797,1093,1706,6302,3656,3226,1878,3592
5923:778,3151,497,1903,2072,4095,4498,1243,2841,1529
5935:626,33164,15931,10093,2113,3947,10783,1572,851,8524
5949:813,1529,450,3151,4223,2779,2072,4661,2026,2695
5993:344,3072,3971,160,3573,3980,1504,2971,3490,4442
6028:433,3384,260,2757,3661,1357,4330,93,1558,3508
6046:3449,2596,3415,2861,182,2659,1230,747,2724,703
6064:604,535,300,607,2661,1819,988,4834,898,1678
6066:637,2716,2525,741,2372,6250,2797,207,2485,327
6095:42138,7701,18468,9065,8050,38831,68222,39868,42293,20910
6127:6962,6690,4680,4920,5791,4552,3931,3533,8833,939
6156:4397,718,1580,5039,2186,4062,4178,4017,4905,1542
6160:4989,4396,398,2287,4235,1380,2126,2898,4938,5056
6186:4297,1438,2201,3192,2882,5216,1068,69,76,4106
6210:510,628,1583,5796,4570,8397,2970,4251,2905,284
6260:4119,15440,7693,7709,9350,36766,8372,3617,2859,13226
6297:33403,14756,15383,25221,450,30738,23010,2936,10967,4787
6309:535,607,300,2661,604,988,1819,4834,1678,898
6356:7095,3655,3620,1859,406,3216,835,1635,2639,3356
6387:3908,4939,1399,1843,4753,3349,3064,4183,195,294
6391:6501,7004,4688,4530,3746,6025,4300,6316,820,4810
6395:4797,2455,2137,1793,2183,646,499,2330,1830,256
6408:4657,1428,7589,5577,1799,1544,3473,5494,2062,7957
6448:26957,20607,15119,29155,28114,17975,1375,11438,5246,3515
6450:4808,1642,481,1166,51,533,332,1838,6077,250
6455:5867,1632,3751,7650,2228,7080,2739,1021,5744,5756
6462:3981,2705,3759,1688,797,3179,1699,4185,355,3334
6479:6316,820,6025,2313,1745,6124,3082,1912,2376,6670
6481:3676,31514,3176,8341,31294,9162,2469,35009,7231,6627
6484:8122,10918,2184,40152,1627,23708,9699,32936,2562,5012
6524:4729,949,2536,761,1878,369,1401,41,1131,4652
6557:499,646,2183,1793,2455,4797,1830,2137,256,2330
6581:4832,152,1299,4741,177,673,1851,1557,821,1189
6585:595,1447,57731,36331,5507,386,8022,8969,42860,41746
6613:4017,4178,4905,1542,2797,5039,1580,718,4397,2186
6631:5236,1200,1945,4841,4989,4396,2126,492,398,1844
6633:7291,6707,373,6368,7957,2062,7233,3473,7894,779
6636:3825,4080,3579,4024,1518,793,839,3741,340,1393
6658:40109,15018,20266,15171,12326,9342,7533,1010,5047,18742
6659:5961,1564,4253,3965,695,1536,1430,5688,2229,1970
6660:4062,2728,1091,59,3031,610,54,4350,2524,4485
6668:3890,973,769,5400,4218,4796,3465,3517,3349,3190
6679:4208,5278,8666,25004,6100,3249,7316,7110,24884,27263
6699:6861,5365,606,5465,10060,6790,3770,799,4390,3417
6717:7238,37086,980,2610,9803,10077,36419,37141,6755,14058
6718:4442,3980,1532,1533,433,344,1593,4955,1402,77
6722:3674,5436,23250,4731,28700,30420,7678,9746,27498,13262
673:905,3273,2636,4462,5822,5616,2998,806,1290,1072
6731:5436,4731,28700,7678,30420,23250,10482,21481,9187,27015
6732:40526,45852,57230,6451,17806,39272,21134,45032,17011,17096
6753:6409,5206,28719,35573,4279,16999,16198,7661,8063,860
6772:7525,20687,7304,2975,7845,4261,1567,28074,14350,18645
6777:3603,4228,3724,1066,1444,4552,175,4679,1855,4113
6825:794,8013,2123,4637,4130,1384,4640,2639,835,1859
6829:8031,5772,546,4530,311,28,304,53300,3038,6205
6839:4650,3010,1044,4034,93,3740,4846,433,2067,4797
6843:7555,4440,3921,7020,1202,6789,5321,3973,1688,6098
6860:5744,1021,3003,5380,1632,3751,5867,2228,7080,5756
6863:4678,1504,3598,4245,160,2971,481,4980,5136,1494
6899:4515,4159,70,1076,5074,5200,3952,184,3110,5027
6917:6442,29551,25602,15226,5489,191,9501,3722,8344,25513
6928:27268,9631,25735,25115,388,29666,22680,23745,26407,26826
6954:5805,2025,3376,627,596,2254,4060,1578,2095,1013
6963:4465,11427,11031,2245,5327,27022,5260,2352,4732,17476
6969:6967,1978,4938,3553,7473,7748,4544,5180,2823,2122
6983:6878,218,37133,8969,57731,15338,46882,11423,595,1447
7000:3648,3911,2400,672,716,869,5042,946,4636,3717
7009:5029,1925,2434,3529,3959,2558,4082,4203,1894,1843
7039:5945,5383,4939,6781,2277,540,3448,1274,5296,7926
7061:26773,5050,25430,27637,11115,15023,5150,8934,38494,17401
7085:6781,3448,4939,2277,540,3652,1274,5383,7926,3973
7090:5708,2457,1590,3192,101,4758,6295,8295,3368,6447
7113:4696,1876,3422,4169,447,329,1807,2975,1235,815
7153:5227,15079,40243,360,4241,6551,17873,7266,27273,8264
7183:776,15020,30202,7013,17660,24351,19317,3531,5012,2562
7189:51056,42391,43990,8471,2661,6833,2150,2097,68508,3475
7192:917,411,4751,2397,2199,128,4755,1783,1304,206
7200:3381,1476,529,4534,3442,4159,1270,801,4698,877
7216:4771,1241,662,1492,4814,1208,1571,182,4789,2713
7221:6661,2504,2879,5489,4172,1792,2912,4458,1638,5844
7222:43180,20781,10503,46603,55514,41951,42159,8739,11393,15990
7224:8486,1475,7537,3177,3840,2096,6874,7548,4881,7046
7228:705,4613,5,45,2062,2847,3086,5155,1022,4043
7277:6767,508,4526,6084,4860,872,6317,7170,2504,8263
7279:4062,2186,4085,4397,5061,718,1580,5039,4178,4017
7290:5046,1429,2096,1076,1135,6356,1959,6580,3468,3193
7305:8062,3859,202,1414,7419,440,8159,2349,6778,2950
7309:5583,3118,7401,2862,5808,4128,23918,8061,27222,4567
7322:6706,4147,4219,60,6265,2248,3345,3005,6670,4565
7397:9094,61731,39640,19194,66338,5559,13212,35440,32650,31791
7399:8485,55466,31718,68554,24135,35674,5285,19326,53957,16550
7414:2835,1993,1925,4752,2112,2264,1114,6984,502,1612
7423:546,8031,5772,4530,311,28,53300,304,6205,3038
7446:8294,6777,6908,5996,3005,3345,2515,3916,6706,4219
7458:66338,58605,11365,53864,35440,25141,61731,41949,32780,19194
7483:4077,372,10,3768,3464,2152,4391,1180,6576,8047
7488:627,2635,2061,7480,1308,5630,1766,3808,5151,7529
7504:6898,6874,5446,4244,6838,197,6525,6037,2543,6141
7506:8581,15998,13989,22937,2541,17981,519,5299,23202,8695
7509:7701,42138,9065,18468,16211,8050,20910,38831,68222,39868
7557:729,780,4785,2608,539,2904,3481,2261,3242,1953
7663:423,5677,2182,4784,6049,5716,5397,4545,7309,6609
7685:64,4908,1659,63,6852,6338,2950,2349,8196,440
7714:3920,770,1218,3253,3761,3612,666,3352,3149,2271
7726:820,6316,2313,6025,1745,6124,3082,1912,2376,6670
7735:6123,2730,5603,4227,7545,8543,8380,1259,1834,1354
7773:5927,4776,1375,29155,7901,5779,15119,11438,26957,20607
7775:5041,4658,5655,7421,5378,2891,3509,967,4004,2028
7778:3701,5199,2978,4280,3489,3120,406,404,2723,1869
7798:6390,4303,7605,391,1587,4654,2839,7382,5851,6112
780:4061,1914,454,143,2768,225,805,4736,3373,415
7806:600,4395,6111,2422,5365,4870,2031,3295,3711,3418
7841:8914,53734,16,53136,7891,17266,10581,11309,21735,18940
7847:8110,2182,1784,6170,6933,6120,2332,4676,6057,1444
7922:4972,5089,3505,2054,1875,3790,2945,2290,2647,681
7934:8342,4606,12072,10424,38494,4237,7194,3368,26341,5530
7945:47703,5885,780,10710,8613,1756,39800,2229,575,6160
7947:7636,39407,55417,13536,53125,38688,43087,52759,12741,38218
7973:8977,9301,15629,8330,14042,14274,15802,26695,22522,3278
7975:832,2588,7043,5289,5476,3826,6192,4496,2570,1681
8009:3612,3149,666,3352,2271,3761,3253,1218,3920,4657
8025:772,1386,1663,365,415,1223,38,674,294,4536
8029:8275,6984,6574,5947,6522,5283,4359,3532,6152,3040
8081:7466,8345,32471,2129,8158,11251,14157,6210,6413,1670
8089:5005,2087,6502,6405,3416,234,4419,2122,6346,8393
8093:37088,1240,5695,4152,38440,10219,851,2113,33164,8524
8098:4589,2211,1222,5902,7231,3992,4718,6453,7659,1576
8106:49627,14579,14942,26324,45852,24913,18662,47436,10884,6451
8136:3952,184,2862,4757,70,4515,5200,2007,5027,3110
8150:676,2401,6152,1753,1611,4683,3373,805,1011,225
8164:4523,3403,1482,5926,6668,8580,1101,826,4759,1088
823:4387,2150,1592,37,5616,1434,1936,905,242,2661
8259:927,4254,996,3201,1341,1762,597,1809,2672,1141
8260:596,2520,2117,1979,776,4817,2221,2146,4671,4762
8313:4519,3640,862,1813,5236,2395,146,5782,3591,1777
8344:872,6084,4526,6767,508,4860,6317,7170,2504,5507
8473:4770,2528,2339,420,1770,1066,832,2006,1551,1100
8479:7473,5180,6967,1978,4938,3553,7748,1702,4544,2823
848:807,1856,4048,4018,4689,3051,281,1851,333,202
8509:7464,11382,46353,56553,44707,21027,983,14658,19455,38277
852:77,3897,5976,1344,665,3142,4046,3788,3979,292
8527:4369,46,360,718,2754,4361,2258,1029,2127,3660
8535:6826,5182,1824,28661,413,53908,391,481,6180,6160
854:5655,7421,5041,4658,5378,2891,967,3509,4004,2028
8549:3278,15629,8977,8330,9301,14042,14274,15802,20366,4991
8643:7232,6189,711,5535,634,6003,5974,4928,6567,4005
8644:29529,26827,25373,7922,10645,8905,22989,25186,1195,29680
8674:6905,2198,6434,646,1144,853,6667,2771,848,6838
8690:4679,175,1444,3724,2286,3603,4228,1296,1066,4552
8695:967,7421,5655,4658,5041,5378,2891,3509,2028,4004
8712:8670,1645,4475,4302,8815,2204,6617,2503,1817,5960
8717:6628,16093,5435,7498,5390,7770,518,10796,1344,6413
8718:3838,1268,1306,842,1566,1186,3206,3463,3250,1230
8728:4078,2691,2878,1574,4527,1791,1628,5196,1430,744
8741:67,8549,4140,1405,3298,5352,1761,3022,6110,7651
8758:3968,4198,1781,718,757,2963,2917,4222,4784,1630
8763:26760,11575,22666,26173,7123,3951,3802,13248,25971,22545
8765:68508,1359,2123,2089,8471,2135,1936,51056,4928,19
8783:92,4210,3181,660,3001,13,1924,4247,1782,385
8792:7901,11438,15119,29155,1375,17975,26957,20607,4776,17632
8800:8520,4263,6748,3457,939,8833,1813,4920,3533,1510
8877:4428,3907,5586,2771,7064,7923,3608,602,3200,3248
8880:6689,1279,1535,2444,1636,1611,1638,60,2011,1284
8905:857,5027,1803,2276,4105,2874,763,4979,4249,3975
8919:5162,41888,45181,3135,15338,28661,56658,11423,9614,53136
8927:6183,8787,1088,39370,34858,38907,6244,4397,270,1461
8938:5162,1621,2883,7896,545,5481,7315,8537,353,591
8969:869,660,2654,3640,4210,3264,815,92,2538,385
8972:9803,14058,7238,5626,37086,2686,2610,7543,37141,980
9:875,2009,622,3252,559,44020,2094,20283,8107,3143
9021:8289,112,4323,875,8167,5034,1737,7803,4996,4149
9023:602,3200,3248,2480,1613,7923,4633,3119,7064,2741
9027:95,2046,216,553,3779,610,2657,138,2041,4484
9036:584,36,4652,1401,41,761,1293,1131,369,290
9046:7080,3751,1632,5867,2228,876,5756,7650,5744,1021
9058:26591,10368,5406,4754,8165,15495,26374,3845,6211,702
9061:5779,5927,25798,4776,14473,35,9406,24112,1375,29155
9068:924,16616,36691,27524,37361,17115,11189,7318,8651,30821
9069:4736,307,3305,421,3739,2906,1526,1657,89,2585
9077:4184,4330,53908,875,575,301,3045,3661,260,26640
9086:6747,5597,2985,3570,4704,8628,6636,2560,2448,5740
9088:8365,2850,3513,671,3243,1831,2324,6198,1988,3055
9108:4586,105,2422,7749,3295,3711,6111,600,4395,253
9111:719,30809,1799,4444,35609,5586,9601,29314,6561,17293
9166:3515,5246,28114,17823,4637,17632,24060,17975,25482,8914
9206:716,599,769,2479,2492,2491,2963,3545,2161,483
9254:3508,93,1558,3516,4419,2974,3805,567,3072,344
9256:413,4513,5182,391,14000,33652,481,3135,28661,6826
9281:29130,18079,7901,7470,18302,11438,31467,1413,8144,15149
9390:54907,47018,20055,18119,27740,5736,18157,58795,45318,31234
9392:30455,24884,21388,7815,5630,15563,27459,1885,5732,5168
9398:4643,23075,16043,14149,25740,8727,28822,24735,2376,4431
9401:836,2058,759,2141,932,3656,1060,3900,993,4578
9429:939,6748,8833,4263,4920,1813,3533,8520,1510,6872
9450:4014,46,1707,714,2387,4104,3755,2475,3423,2675
9460:52847,8588,39786,53380,6615,5507,5079,471,1138,5124
9466:965,966,189,1663,1584,1557,673,177,4741,188
9469:3878,2936,946,5042,611,869,3086,2400,4673,4321
9474:555,1863,574,2013,428,2604,3817,4321,4673,1178
9483:5480,1193,529,3240,967,7421,5655,5041,4658,5380
9490:950,892,1918,3117,1165,4016,1465,4682,3520,1636
9503:8539,6893,10549,2460,16153,10967,23010,25221,2936,22736
9512:2842,4567,5038,8599,20431,9062,23918,16826,5808,50878
9537:4093,4969,1099,2450,2681,91,1525,1662,2133,97
9544:8158,32471,2129,11251,6210,7466,8345,1670,7658,7097
9547:5079,4360,4400,1094,861,2129,989,1099,2072,1686
9594:5191,2265,927,385,6112,7382,5851,2839,391,6390
9612:898,1678,4834,1746,4851,525,2026,1615,1817,1540
9630:5517,7665,623,2573,3321,2167,6407,3000,3324,5679
9632:4545,7309,5397,5716,6609,4427,2902,3108,1566,4784
9657:6735,3667,7177,2065,145,6256,3646,7855,6607,2005
9674:3840,1493,2695,1803,4947,3770,4105,763,2276,2007
9686:6574,5947,8275,6522,3532,6152,6984,3040,6937,3912
9724:26311,15508,24221,20179,10153,23889,20869,8117,5065,8875
9726:5285,53957,21460,24135,6693,18257,56005,8485,12857,68554
9730:4172,3471,4637,1296,4010,602,4165,1805,2286,1047
9749:930,905,4809,147,2453,375,1291,495,488,1158
9767:4723,2463,1028,4683,549,93,1192,2739,2003,4693
9810:5902,7231,3992,4718,1222,7659,4589,2211,1576,1906
9824:5153,3044,2633,3000,3033,5128,2817,2437,3265,3627
9853:854,4891,716,2963,2492,2177,2491,421,757,483
9881:27024,8646,7839,2295,28822,14149,4643,23075,16043,25740
9887:8449,591,66467,4408,40977,174,8553,68539,10503,43109
9934:6628,8290,252,4781,418,5352,2841,940,4202,462
9982:28112,16926,30211,4038,7347,17401,5150,6494,11115,27637
